YCabinID,Carrier,Departure,Destination,YPrice,Miles,BeginDate
464,MU,PEK,LYG,690,705,2009-09-27 00:00:00.000
465,MU,LYG,PEK,690,705,2009-09-27 00:00:00.000
466,CA,KWL,PEK,1790,1887,2009-09-27 00:00:00.000
467,CA,PEK,KWL,1790,1887,2009-09-27 00:00:00.000
468,MU,SZX,KHN,850,753,2009-10-12 00:00:00.000
469,MU,KHN,SZX,850,753,2009-10-12 00:00:00.000
470,CA,HGH,CKG,1360,1500,2009-09-27 00:00:00.000
471,CA,CKG,HGH,1360,1500,2009-09-27 00:00:00.000
472,MU,LHW,CTU,940,940,2009-09-30 00:00:00.000
473,MU,CTU,LHW,940,940,2009-09-30 00:00:00.000
474,HU,TYN,DLC,940,1194,2009-10-07 00:00:00.000
475,HU,DLC,TYN,940,1194,2009-10-07 00:00:00.000
476,MU,CSX,KWE,600,677,2009-09-25 00:00:00.000
477,MU,KWE,CSX,600,677,2009-09-25 00:00:00.000
478,FM,HRB,PVG,1760,1854,2009-09-26 00:00:00.000
479,FM,PVG,HRB,1760,1854,2009-09-26 00:00:00.000
480,HU,PEK,CTU,1440,1697,2009-10-08 00:00:00.000
481,HU,CTU,PEK,1440,1697,2009-10-08 00:00:00.000
482,MU,XMN,HFE,860,960,2009-09-27 00:00:00.000
483,MU,HFE,XMN,860,960,2009-09-27 00:00:00.000
484,ZH,TNA,CAN,1590,1664,2009-09-26 00:00:00.000
485,ZH,CAN,TNA,1590,1664,2009-09-26 00:00:00.000
486,MU,KMG,CGO,1260,1570,2009-09-26 00:00:00.000
487,MU,CGO,KMG,1260,1570,2009-09-26 00:00:00.000
488,KN,NAY,HLD,1150,1313,2009-09-26 00:00:00.000
489,KN,HLD,NAY,1150,1313,2009-09-26 00:00:00.000
490,CZ,CGO,HRB,1500,1662,2009-09-28 00:00:00.000
491,CZ,HRB,CGO,1500,1662,2009-09-28 00:00:00.000
492,ZH,LHW,CSX,1200,1505,2009-09-29 00:00:00.000
493,ZH,CSX,LHW,1200,1505,2009-09-29 00:00:00.000
494,MU,WEH,SHA,840,1010,2009-09-25 00:00:00.000
495,MU,SHA,WEH,840,1010,2009-09-25 00:00:00.000
496,SC,TAO,SHA,740,693,2009-09-26 00:00:00.000
497,SC,SHA,TAO,740,693,2009-09-26 00:00:00.000
498,CZ,DLC,TYN,940,1194,2009-10-01 00:00:00.000
499,CZ,TYN,DLC,940,1194,2009-10-01 00:00:00.000
500,CZ,CGO,HGH,840,841,2009-09-26 00:00:00.000
501,CZ,HGH,CGO,840,841,2009-09-26 00:00:00.000
502,3U,HAK,CTU,1530,1757,2009-09-29 00:00:00.000
503,3U,CTU,HAK,1530,1757,2009-09-29 00:00:00.000
504,MU,CAN,KHN,730,665,2009-09-25 00:00:00.000
505,MU,KHN,CAN,730,665,2009-09-25 00:00:00.000
506,MF,XMN,ZUH,690,629,2009-10-01 00:00:00.000
507,MF,ZUH,XMN,690,629,2009-10-01 00:00:00.000
508,CZ,WUH,CAN,930,873,2009-10-08 00:00:00.000
509,CZ,CAN,WUH,930,873,2009-10-08 00:00:00.000
510,SC,TAO,HGH,900,792,2009-09-30 00:00:00.000
511,SC,HGH,TAO,900,792,2009-09-30 00:00:00.000
512,FM,HRB,PEK,960,1010,2009-10-03 00:00:00.000
513,FM,PEK,HRB,960,1010,2009-10-03 00:00:00.000
514,MU,URC,SHA,2800,3649,2009-09-26 00:00:00.000
515,MU,SHA,URC,2800,3649,2009-09-26 00:00:00.000
516,CZ,SZX,DLC,2040,2368,2009-09-28 00:00:00.000
517,CZ,DLC,SZX,2040,2368,2009-09-28 00:00:00.000
518,MU,KMG,PVG,1900,2042,2009-09-26 00:00:00.000
519,MU,PVG,KMG,1900,2042,2009-09-26 00:00:00.000
520,CN,HRB,PEK,960,1010,2009-09-28 00:00:00.000
521,CN,PEK,HRB,960,1010,2009-09-28 00:00:00.000
522,CN,PEK,HRB,960,1010,2009-10-05 00:00:00.000
523,CN,HRB,PEK,960,1010,2009-10-05 00:00:00.000
524,HU,YIH,PEK,1300,1483,2009-09-25 00:00:00.000
525,HU,PEK,YIH,1300,1483,2009-09-25 00:00:00.000
526,CZ,XFN,CAN,1150,1185,2009-09-26 00:00:00.000
527,CZ,CAN,XFN,1150,1185,2009-09-26 00:00:00.000
528,MF,XMN,SZX,790,549,2009-09-25 00:00:00.000
529,MF,SZX,XMN,790,549,2009-09-25 00:00:00.000
530,CZ,DLC,TNA,910,670,2009-09-27 00:00:00.000
531,CZ,TNA,DLC,910,670,2009-09-27 00:00:00.000
532,HU,NKG,HAK,1850,1990,2009-09-30 00:00:00.000
533,HU,HAK,NKG,1850,1990,2009-09-30 00:00:00.000
534,MU,HGH,KMG,1830,2089,2009-09-26 00:00:00.000
535,MU,KMG,HGH,1830,2089,2009-09-26 00:00:00.000
536,SC,ZUH,XMN,690,629,2009-10-05 00:00:00.000
537,SC,XMN,ZUH,690,629,2009-10-05 00:00:00.000
538,MU,LHW,KMG,1410,1749,2009-09-30 00:00:00.000
539,MU,KMG,LHW,1410,1749,2009-09-30 00:00:00.000
540,CZ,PEK,NNG,2050,2250,2009-09-27 00:00:00.000
541,CZ,NNG,PEK,2050,2250,2009-09-27 00:00:00.000
542,HO,SHA,SZX,1400,1343,2009-09-26 00:00:00.000
543,HO,SZX,SHA,1400,1343,2009-09-26 00:00:00.000
544,FM,LHW,XIY,600,550,2009-09-25 00:00:00.000
545,FM,XIY,LHW,600,550,2009-09-25 00:00:00.000
546,PN,TAO,DLC,540,358,2009-10-08 00:00:00.000
547,PN,DLC,TAO,540,358,2009-10-08 00:00:00.000
548,CZ,HRB,CAN,2540,3119,2009-09-29 00:00:00.000
549,CZ,CAN,HRB,2540,3119,2009-09-29 00:00:00.000
550,3U,NGB,KHN,550,592,2009-09-27 00:00:00.000
551,3U,KHN,NGB,550,592,2009-09-27 00:00:00.000
552,MF,TAO,XMN,1500,1571,2009-09-26 00:00:00.000
553,MF,XMN,TAO,1500,1571,2009-09-26 00:00:00.000
554,CA,PEK,HRB,960,1010,2009-09-26 00:00:00.000
555,CA,HRB,PEK,960,1010,2009-09-26 00:00:00.000
556,SC,SHA,YNT,790,846,2009-09-26 00:00:00.000
557,SC,YNT,SHA,790,846,2009-09-26 00:00:00.000
558,CZ,WUH,KWL,780,795,2009-09-27 00:00:00.000
559,CZ,KWL,WUH,780,795,2009-09-27 00:00:00.000
560,SC,HAK,SZX,690,603,2009-09-28 00:00:00.000
561,SC,SZX,HAK,690,603,2009-09-28 00:00:00.000
562,CZ,NKG,DLC,930,910,2009-09-29 00:00:00.000
563,CZ,DLC,NKG,930,910,2009-09-29 00:00:00.000
564,HU,CAN,SHE,2310,2672,2009-09-26 00:00:00.000
565,HU,SHE,CAN,2310,2672,2009-09-26 00:00:00.000
566,CA,PEK,CGQ,960,933,2009-09-27 00:00:00.000
567,CA,CGQ,PEK,960,933,2009-09-27 00:00:00.000
568,MU,PVG,DLC,1060,1051,2009-09-26 00:00:00.000
569,MU,DLC,PVG,1060,1051,2009-09-26 00:00:00.000
570,MU,DNH,PVG,2460,2460,2009-09-26 00:00:00.000
571,MU,PVG,DNH,2460,2460,2009-09-26 00:00:00.000
572,ZH,NKG,CGQ,1460,1533,2009-09-25 00:00:00.000
573,ZH,CGQ,NKG,1460,1533,2009-09-25 00:00:00.000
574,ZH,CAN,BAV,1880,1981,2009-10-01 00:00:00.000
575,ZH,BAV,CAN,1880,1981,2009-10-01 00:00:00.000
576,GS,NNG,KWE,650,500,2009-09-25 00:00:00.000
577,GS,KWE,NNG,650,500,2009-09-25 00:00:00.000
578,CZ,CAN,SYX,800,747,2009-10-03 00:00:00.000
579,CZ,SYX,CAN,800,747,2009-10-03 00:00:00.000
580,ZH,CZX,HRB,1740,1760,2009-09-25 00:00:00.000
581,ZH,HRB,CZX,1740,1760,2009-09-25 00:00:00.000
582,CA,SZX,CTU,1410,1446,2009-09-30 00:00:00.000
583,CA,CTU,SZX,1410,1446,2009-09-30 00:00:00.000
584,MU,CAN,KMG,1260,1357,2009-09-26 00:00:00.000
585,MU,KMG,CAN,1260,1357,2009-09-26 00:00:00.000
586,CZ,NNG,SHA,1660,1750,2009-09-25 00:00:00.000
587,CZ,SHA,NNG,1660,1750,2009-09-25 00:00:00.000
588,MU,PEK,ENH,1280,1428,2009-09-26 00:00:00.000
589,MU,ENH,PEK,1280,1428,2009-09-26 00:00:00.000
590,ZH,JJN,PVG,910,828,2009-09-26 00:00:00.000
591,ZH,PVG,JJN,910,828,2009-09-26 00:00:00.000
592,MU,PEK,LHW,1340,1356,2009-09-26 00:00:00.000
593,MU,LHW,PEK,1340,1356,2009-09-26 00:00:00.000
594,MU,NKG,XIY,1080,1104,2009-09-29 00:00:00.000
595,MU,XIY,NKG,1080,1104,2009-09-29 00:00:00.000
596,HU,PEK,CSX,1210,1446,2009-09-25 00:00:00.000
597,HU,CSX,PEK,1210,1446,2009-09-25 00:00:00.000
598,ZH,CKG,WUX,1350,1375,2009-09-30 00:00:00.000
599,ZH,WUX,CKG,1350,1375,2009-09-30 00:00:00.000
600,SC,TNA,SHA,760,852,2009-09-25 00:00:00.000
601,SC,SHA,TNA,760,852,2009-09-25 00:00:00.000
602,HU,LHW,PEK,1340,1356,2009-09-26 00:00:00.000
603,HU,PEK,LHW,1340,1356,2009-09-26 00:00:00.000
604,ZH,NNG,CAN,730,728,2009-09-25 00:00:00.000
605,ZH,CAN,NNG,730,728,2009-09-25 00:00:00.000
606,CZ,KOW,CAN,490,352,2009-10-06 00:00:00.000
607,CZ,CAN,KOW,490,352,2009-10-06 00:00:00.000
608,HU,XIY,NKG,1080,1104,2009-09-26 00:00:00.000
609,HU,NKG,XIY,1080,1104,2009-09-26 00:00:00.000
610,ZH,LJG,SZX,1630,1605,2009-09-29 00:00:00.000
611,ZH,SZX,LJG,1630,1605,2009-09-29 00:00:00.000
612,CZ,WNZ,KWE,1430,1480,2009-09-25 00:00:00.000
613,CZ,KWE,WNZ,1430,1480,2009-09-25 00:00:00.000
614,MF,LHW,CGO,1010,1024,2009-09-25 00:00:00.000
615,MF,CGO,LHW,1010,1024,2009-09-25 00:00:00.000
616,CZ,CAN,NKG,1180,1255,2009-09-29 00:00:00.000
617,CZ,NKG,CAN,1180,1255,2009-09-29 00:00:00.000
618,3U,CKG,KMG,710,649,2009-10-08 00:00:00.000
619,3U,KMG,CKG,710,649,2009-10-08 00:00:00.000
620,MU,FOC,SHA,780,678,2009-09-26 00:00:00.000
621,MU,SHA,FOC,780,678,2009-09-26 00:00:00.000
622,CZ,XMN,WUH,940,910,2009-09-25 00:00:00.000
623,CZ,WUH,XMN,940,910,2009-09-25 00:00:00.000
624,CZ,HRB,SHE,510,490,2009-09-26 00:00:00.000
625,CZ,SHE,HRB,510,490,2009-09-26 00:00:00.000
626,CA,PEK,DLC,710,579,2009-10-04 00:00:00.000
627,CA,DLC,PEK,710,579,2009-10-04 00:00:00.000
628,MF,PEK,FOC,1550,1681,2009-10-03 00:00:00.000
629,MF,FOC,PEK,1550,1681,2009-10-03 00:00:00.000
630,MF,CGO,CSX,930,828,2009-09-29 00:00:00.000
631,MF,CSX,CGO,930,828,2009-09-29 00:00:00.000
632,ZH,PEK,WUX,1080,1120,2009-09-26 00:00:00.000
633,ZH,WUX,PEK,1080,1120,2009-09-26 00:00:00.000
634,CZ,PEK,SZX,1750,2077,2009-09-26 00:00:00.000
635,CZ,SZX,PEK,1750,2077,2009-09-26 00:00:00.000
636,HU,TYN,HAK,2000,2270,2009-09-27 00:00:00.000
637,HU,HAK,TYN,2000,2270,2009-09-27 00:00:00.000
638,MU,PEK,CZX,960,1016,2009-09-26 00:00:00.000
639,MU,CZX,PEK,960,1016,2009-09-26 00:00:00.000
640,3U,HGH,DLC,1150,1171,2009-09-25 00:00:00.000
641,3U,DLC,HGH,1150,1171,2009-09-25 00:00:00.000
642,MF,CSX,FOC,700,743,2009-09-25 00:00:00.000
643,MF,FOC,CSX,700,743,2009-09-25 00:00:00.000
644,MU,TAO,XIY,1180,1215,2009-09-27 00:00:00.000
645,MU,XIY,TAO,1180,1215,2009-09-27 00:00:00.000
646,HU,LHW,XIY,600,550,2009-10-02 00:00:00.000
647,HU,XIY,LHW,600,550,2009-10-02 00:00:00.000
648,HU,DLC,XIY,1140,1385,2009-09-25 00:00:00.000
649,HU,XIY,DLC,1140,1385,2009-09-25 00:00:00.000
650,MF,CSX,TNA,1190,1228,2009-09-27 00:00:00.000
651,MF,TNA,CSX,1190,1228,2009-09-27 00:00:00.000
652,CA,YNZ,PEK,980,900,2009-09-25 00:00:00.000
653,CA,PEK,YNZ,980,900,2009-09-25 00:00:00.000
654,HU,DLC,HRB,840,857,2009-09-30 00:00:00.000
655,HU,HRB,DLC,840,857,2009-09-30 00:00:00.000
656,CZ,CAN,MIG,1330,1514,2009-09-27 00:00:00.000
657,CZ,MIG,CAN,1330,1514,2009-09-27 00:00:00.000
658,CZ,CGD,PEK,1190,1435,2009-09-29 00:00:00.000
659,CZ,PEK,CGD,1190,1435,2009-09-29 00:00:00.000
660,MF,WUH,HGH,710,656,2009-09-28 00:00:00.000
661,MF,HGH,WUH,710,656,2009-09-28 00:00:00.000
662,MU,DLC,HGH,1150,1171,2009-10-04 00:00:00.000
663,MU,HGH,DLC,1150,1171,2009-10-04 00:00:00.000
664,HO,WNZ,SHA,1010,418,2009-09-25 00:00:00.000
665,HO,SHA,WNZ,1040,418,2009-09-25 00:00:00.000
666,CZ,WUH,SZX,980,938,2009-09-26 00:00:00.000
667,CZ,SZX,WUH,980,938,2009-09-26 00:00:00.000
668,MF,CSX,CKG,740,695,2009-09-27 00:00:00.000
669,MF,CKG,CSX,740,695,2009-09-27 00:00:00.000
670,CZ,PEK,BHY,2060,2378,2009-09-30 00:00:00.000
671,CZ,BHY,PEK,2060,2378,2009-09-30 00:00:00.000
672,CZ,XMN,PEK,1710,1774,2009-09-25 00:00:00.000
673,CZ,PEK,XMN,1710,1774,2009-09-25 00:00:00.000
674,HO,SHA,TYN,1200,1238,2009-09-26 00:00:00.000
675,HO,TYN,SHA,1200,1238,2009-09-26 00:00:00.000
676,ZH,CTU,NNG,1030,1014,2009-09-26 00:00:00.000
677,ZH,NNG,CTU,1030,1014,2009-09-26 00:00:00.000
678,CZ,SZX,KWL,660,525,2009-09-27 00:00:00.000
679,CZ,KWL,SZX,660,525,2009-09-27 00:00:00.000
680,SC,CGO,LHW,1010,1024,2009-09-26 00:00:00.000
681,SC,LHW,CGO,1010,1024,2009-09-26 00:00:00.000
682,HU,KWE,SYX,1140,1160,2009-09-28 00:00:00.000
683,HU,SYX,KWE,1140,1160,2009-09-28 00:00:00.000
684,HU,PEK,KWE,1730,2039,2009-09-30 00:00:00.000
685,HU,KWE,PEK,1730,2039,2009-09-30 00:00:00.000
686,EU,CTU,KMG,990,744,2009-09-27 00:00:00.000
687,EU,KMG,CTU,990,744,2009-09-27 00:00:00.000
688,CA,WNZ,PEK,1550,1596,2009-09-25 00:00:00.000
689,CA,PEK,WNZ,1550,1596,2009-09-25 00:00:00.000
690,CZ,DLC,CGQ,580,647,2009-09-27 00:00:00.000
691,CZ,CGQ,DLC,580,647,2009-09-27 00:00:00.000
692,HU,XIY,PVG,1260,1351,2009-09-27 00:00:00.000
693,HU,PVG,XIY,1260,1351,2009-09-27 00:00:00.000
694,HU,PEK,BAV,590,579,2009-09-30 00:00:00.000
695,HU,BAV,PEK,590,579,2009-09-30 00:00:00.000
696,CZ,HGH,DLC,1150,1171,2009-10-01 00:00:00.000
697,CZ,DLC,HGH,1150,1171,2009-10-01 00:00:00.000
698,CZ,KWE,DLC,2000,2290,2009-09-27 00:00:00.000
699,CZ,DLC,KWE,2000,2290,2009-09-27 00:00:00.000
700,3U,KMG,PEK,1810,2266,2009-09-25 00:00:00.000
701,3U,PEK,KMG,1810,2266,2009-09-25 00:00:00.000
702,3U,CTU,CAN,1300,1390,2009-09-30 00:00:00.000
703,3U,CAN,CTU,1300,1390,2009-09-30 00:00:00.000
704,MU,TNA,CAN,1590,1664,2009-09-27 00:00:00.000
705,MU,CAN,TNA,1590,1664,2009-09-27 00:00:00.000
706,CA,CAN,HGH,1050,1099,2009-09-25 00:00:00.000
707,CA,HGH,CAN,1050,1099,2009-09-25 00:00:00.000
708,BK,TSN,CSX,1180,1353,2009-09-28 00:00:00.000
709,BK,CSX,TSN,1180,1353,2009-09-28 00:00:00.000
710,CA,PEK,HGH,1150,1200,2009-10-07 00:00:00.000
711,CA,HGH,PEK,1150,1200,2009-10-07 00:00:00.000
712,CA,XIY,PEK,1050,1034,2009-09-28 00:00:00.000
713,CA,PEK,XIY,1050,1034,2009-09-28 00:00:00.000
714,CA,CTU,CGQ,2040,2630,2009-09-26 00:00:00.000
715,CA,CGQ,CTU,2040,2630,2009-09-26 00:00:00.000
716,HU,WUA,XIY,900,904,2009-10-03 00:00:00.000
717,HU,XIY,WUA,900,904,2009-10-03 00:00:00.000
718,FM,JGN,PEK,1880,2074,2009-09-26 00:00:00.000
719,FM,PEK,JGN,1880,2074,2009-09-26 00:00:00.000
720,CZ,XMN,HAK,1100,1100,2009-09-27 00:00:00.000
721,CZ,HAK,XMN,1100,1100,2009-09-27 00:00:00.000
722,CZ,CGQ,PEK,960,933,2009-09-25 00:00:00.000
723,CZ,PEK,CGQ,960,933,2009-09-25 00:00:00.000
724,BK,KMG,CSX,950,1116,2009-09-25 00:00:00.000
725,BK,CSX,KMG,950,1116,2009-09-25 00:00:00.000
726,MF,CSX,HGH,800,805,2009-09-27 00:00:00.000
727,MF,HGH,CSX,800,805,2009-09-27 00:00:00.000
728,FM,NNG,SHA,1660,1750,2009-09-27 00:00:00.000
729,FM,SHA,NNG,1660,1750,2009-09-27 00:00:00.000
730,FM,PEK,SHA,1130,1178,2009-09-25 00:00:00.000
731,FM,SHA,PEK,1130,1178,2009-09-25 00:00:00.000
732,SC,PEK,TNA,630,412,2009-09-29 00:00:00.000
733,SC,TNA,PEK,630,412,2009-09-29 00:00:00.000
734,MU,CAN,SHA,1280,1308,2009-10-12 00:00:00.000
735,MU,SHA,CAN,1280,1308,2009-10-12 00:00:00.000
736,MF,WUH,TNA,860,890,2009-09-26 00:00:00.000
737,MF,TNA,WUH,860,890,2009-09-26 00:00:00.000
738,CZ,XIY,TNA,880,900,2009-10-02 00:00:00.000
739,CZ,TNA,XIY,880,900,2009-10-02 00:00:00.000
740,JD,LJG,KMG,740,360,2009-09-25 00:00:00.000
741,JD,KMG,LJG,740,360,2009-09-25 00:00:00.000
742,CZ,KMG,CGO,1260,1570,2009-10-19 00:00:00.000
743,CZ,CGO,KMG,1260,1570,2009-10-19 00:00:00.000
744,MU,BAV,CGO,930,886,2009-09-26 00:00:00.000
745,MU,CGO,BAV,930,886,2009-09-26 00:00:00.000
746,MF,SZX,NNG,890,651,2009-09-29 00:00:00.000
747,MF,NNG,SZX,890,651,2009-09-29 00:00:00.000
748,HU,PEK,MDG,1300,1439,2009-09-28 00:00:00.000
749,HU,MDG,PEK,1300,1439,2009-09-28 00:00:00.000
750,MU,CSX,KMG,950,1116,2009-09-25 00:00:00.000
751,MU,KMG,CSX,950,1116,2009-09-25 00:00:00.000
752,CA,CTU,CAN,1300,1390,2009-09-28 00:00:00.000
753,CA,CAN,CTU,1300,1390,2009-09-28 00:00:00.000
754,ZH,CAN,CTU,1300,1390,2009-09-28 00:00:00.000
755,ZH,CTU,CAN,1300,1390,2009-09-28 00:00:00.000
756,CA,KHN,PEK,1300,1398,2009-09-26 00:00:00.000
757,CA,PEK,KHN,1300,1398,2009-09-26 00:00:00.000
758,ZH,PVG,SZX,1400,1343,2009-09-25 00:00:00.000
759,ZH,SZX,PVG,1400,1343,2009-09-25 00:00:00.000
760,3U,TNA,CGQ,960,1210,2009-09-25 00:00:00.000
761,3U,CGQ,TNA,960,1210,2009-09-25 00:00:00.000
762,KN,DYG,NAY,1340,1385,2009-10-03 00:00:00.000
763,KN,NAY,DYG,1340,1385,2009-10-03 00:00:00.000
764,CZ,SHE,WNZ,1650,1753,2009-09-29 00:00:00.000
765,CZ,WNZ,SHE,1650,1753,2009-09-29 00:00:00.000
766,FM,PVG,CTU,1610,1782,2009-09-28 00:00:00.000
767,FM,CTU,PVG,1610,1782,2009-09-28 00:00:00.000
768,ZH,WUH,CKG,790,801,2009-09-25 00:00:00.000
769,ZH,CKG,WUH,790,801,2009-09-25 00:00:00.000
770,HU,CAN,HFE,1040,1105,2009-10-04 00:00:00.000
771,HU,HFE,CAN,1040,1105,2009-10-04 00:00:00.000
772,FM,INC,XIY,600,560,2009-09-26 00:00:00.000
773,FM,XIY,INC,600,560,2009-09-26 00:00:00.000
774,EU,WUH,NKG,730,504,2009-10-06 00:00:00.000
775,EU,NKG,WUH,730,504,2009-10-06 00:00:00.000
776,CA,SZX,TSN,1850,2021,2009-09-25 00:00:00.000
777,CA,TSN,SZX,1850,2021,2009-09-25 00:00:00.000
778,CZ,SWA,PEK,1830,1941,2009-09-25 00:00:00.000
779,CZ,PEK,SWA,1830,1941,2009-09-25 00:00:00.000
780,CZ,SHE,HGH,1590,1849,2009-09-25 00:00:00.000
781,CZ,HGH,SHE,1590,1849,2009-09-25 00:00:00.000
782,MF,NKG,HRB,1650,1756,2009-09-26 00:00:00.000
783,MF,HRB,NKG,1650,1756,2009-09-26 00:00:00.000
784,CZ,DLC,SHE,630,363,2009-09-25 00:00:00.000
785,CZ,SHE,DLC,570,363,2009-09-25 00:00:00.000
786,MU,XIY,WUH,690,735,2009-09-26 00:00:00.000
787,MU,WUH,XIY,690,735,2009-09-26 00:00:00.000
788,CZ,NTG,CAN,1200,1363,2009-09-26 00:00:00.000
789,CZ,CAN,NTG,1200,1363,2009-09-26 00:00:00.000
790,MU,PEK,KMG,1810,2266,2009-09-29 00:00:00.000
791,MU,KMG,PEK,1810,2266,2009-09-29 00:00:00.000
792,ZH,SHE,SZX,2280,2671,2009-09-30 00:00:00.000
793,ZH,SZX,SHE,2280,2671,2009-09-30 00:00:00.000
794,HU,LHW,FOC,1940,2138,2009-09-26 00:00:00.000
795,HU,FOC,LHW,1940,2138,2009-09-26 00:00:00.000
796,CZ,CAN,CGQ,2440,2971,2009-09-29 00:00:00.000
797,CZ,CGQ,CAN,2440,2971,2009-09-29 00:00:00.000
798,CA,NNG,HGH,1550,1661,2009-09-30 00:00:00.000
799,CA,HGH,NNG,1550,1661,2009-09-30 00:00:00.000
800,CA,PEK,WEH,710,641,2009-10-29 00:00:00.000
801,CA,WEH,PEK,660,641,2009-09-25 00:00:00.000
802,CZ,CAN,JMU,2740,3277,2009-09-30 00:00:00.000
803,CZ,JMU,CAN,2740,3277,2009-09-30 00:00:00.000
804,HU,WUH,SZX,980,938,2009-09-30 00:00:00.000
805,HU,SZX,WUH,980,938,2009-09-30 00:00:00.000
806,CZ,TYN,CAN,1430,1722,2009-09-27 00:00:00.000
807,CZ,CAN,TYN,1430,1722,2009-09-27 00:00:00.000
808,MU,NKG,NNG,1480,1574,2009-09-25 00:00:00.000
809,MU,NNG,NKG,1480,1574,2009-09-25 00:00:00.000
810,MU,PVG,HRB,1760,1854,2009-09-25 00:00:00.000
811,MU,HRB,PVG,1760,1854,2009-09-25 00:00:00.000
812,ZH,SZX,HRB,2460,3034,2009-09-25 00:00:00.000
813,ZH,HRB,SZX,2460,3034,2009-09-25 00:00:00.000
814,CZ,SZX,SYX,890,837,2009-09-25 00:00:00.000
815,CZ,SYX,SZX,890,837,2009-09-25 00:00:00.000
816,CZ,CSX,SZX,730,658,2009-09-27 00:00:00.000
817,CZ,SZX,CSX,730,658,2009-09-27 00:00:00.000
818,HU,TSN,SHA,1030,1133,2009-10-06 00:00:00.000
819,HU,SHA,TSN,1030,1133,2009-10-06 00:00:00.000
820,CA,SHA,TAO,740,693,2009-10-04 00:00:00.000
821,CA,TAO,SHA,740,693,2009-10-04 00:00:00.000
822,ZH,HYN,SZX,940,1070,2009-09-25 00:00:00.000
823,ZH,SZX,HYN,940,1070,2009-09-25 00:00:00.000
824,CZ,CAN,CZX,1250,1434,2009-09-30 00:00:00.000
825,CZ,CZX,CAN,1250,1434,2009-09-30 00:00:00.000
826,MU,LHW,CAN,1890,2078,2009-09-26 00:00:00.000
827,MU,CAN,LHW,1890,2078,2009-09-26 00:00:00.000
828,SC,CGQ,TNA,960,1210,2009-09-27 00:00:00.000
829,SC,TNA,CGQ,960,1210,2009-09-27 00:00:00.000
830,CA,PEK,CTU,1440,1697,2009-09-27 00:00:00.000
831,CA,CTU,PEK,1440,1697,2009-09-27 00:00:00.000
832,FM,CAN,SHA,1280,1308,2009-09-26 00:00:00.000
833,FM,SHA,CAN,1280,1308,2009-09-26 00:00:00.000
834,ZH,KMG,CAN,1260,1357,2009-10-01 00:00:00.000
835,ZH,CAN,KMG,1260,1357,2009-10-01 00:00:00.000
836,CZ,SZX,NKG,1380,1526,2009-09-26 00:00:00.000
837,CZ,NKG,SZX,1380,1526,2009-09-26 00:00:00.000
838,MF,CGO,HRB,1500,1662,2009-10-02 00:00:00.000
839,MF,HRB,CGO,1500,1662,2009-10-02 00:00:00.000
840,MU,CAN,TYN,1430,1722,2009-09-27 00:00:00.000
841,MU,TYN,CAN,1430,1722,2009-09-27 00:00:00.000
842,HU,SZX,CTU,1410,1446,2009-10-08 00:00:00.000
843,HU,CTU,SZX,1410,1446,2009-10-08 00:00:00.000
844,CZ,DLC,WUH,1300,1460,2009-09-25 00:00:00.000
845,CZ,WUH,DLC,1300,1460,2009-09-25 00:00:00.000
846,3U,XIC,CTU,970,387,2009-09-26 00:00:00.000
847,3U,CTU,XIC,970,387,2009-09-26 00:00:00.000
848,G5,KWE,HZH,560,300,2009-10-01 00:00:00.000
849,G5,HZH,KWE,560,300,2009-10-01 00:00:00.000
850,HU,PEK,HAK,2250,2493,2009-10-05 00:00:00.000
851,HU,HAK,PEK,2250,2493,2009-10-05 00:00:00.000
852,CA,HGH,HET,1540,1540,2009-10-01 00:00:00.000
853,CA,HET,HGH,1540,1540,2009-10-01 00:00:00.000
854,CZ,PEK,HGH,1150,1200,2009-09-27 00:00:00.000
855,CZ,HGH,PEK,1150,1200,2009-09-27 00:00:00.000
856,HO,HRB,PVG,1760,1854,2009-09-25 00:00:00.000
857,HO,PVG,HRB,1760,1854,2009-09-25 00:00:00.000
858,MU,SHE,PVG,1300,1364,2009-09-25 00:00:00.000
859,MU,PVG,SHE,1300,1364,2009-09-25 00:00:00.000
860,MU,SHE,CGO,1290,1339,2009-10-05 00:00:00.000
861,MU,CGO,SHE,1290,1339,2009-10-05 00:00:00.000
862,HU,HAK,CAN,700,548,2009-09-25 00:00:00.000
863,HU,CAN,HAK,700,548,2009-09-25 00:00:00.000
864,MU,TNA,SHA,760,852,2009-09-27 00:00:00.000
865,MU,SHA,TNA,760,852,2009-09-27 00:00:00.000
866,MU,XNN,XIY,650,721,2009-09-26 00:00:00.000
867,MU,XIY,XNN,650,721,2009-09-26 00:00:00.000
868,CZ,CGO,WNZ,1210,1245,2009-09-27 00:00:00.000
869,CZ,WNZ,CGO,1210,1245,2009-09-27 00:00:00.000
870,ZH,SJW,SZX,1510,1773,2009-09-25 00:00:00.000
871,ZH,SZX,SJW,1510,1773,2009-09-25 00:00:00.000
872,CZ,CSX,ZUH,730,751,2009-09-26 00:00:00.000
873,CZ,ZUH,CSX,730,751,2009-09-26 00:00:00.000
874,CA,SZX,HGH,1260,1179,2009-09-25 00:00:00.000
875,CA,HGH,SZX,1260,1179,2009-09-25 00:00:00.000
876,CZ,CAN,LHW,1890,2078,2009-09-29 00:00:00.000
877,CZ,LHW,CAN,1890,2078,2009-09-29 00:00:00.000
878,MF,KWE,HGH,1410,1538,2009-09-26 00:00:00.000
